catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HIP 68862,* chi Cen,211.51153348661128,-41.17963290966722,-23.764,-20.041,6.4882,0.2164,bC*,B2V,12.1,2.0,4.343,
HIP 71121,* sig Lup,218.15439609514667,-50.45714824086861,-28.682,-19.234,5.0316,0.2086,El*,B1/B2V,-1.5,2.0,4.423,
HIP 100751,* alf Pav,306.4119043651986,-56.73508972631689,6.9,-86.02,18.24,0.52,SB*,B2IV,2.0,0.9,1.918,NAME Peacock
HIP 53954,* b Leo,165.5823986007167,20.179840051333336,-9.847,39.554,26.5651,0.3055,Pe*,kA1VmA3V,-11.11,0.13,4.398,
HIP 70638,* del Oct,216.73013379233663,-83.6678847301364,-96.184,-13.862,10.8706,0.1131,PM*,K2III,4.6,0.06,4.304,
HIP 12876,* zet Hyi,41.38597654264,-67.61661676408,66.102,43.764,11.0516,0.1085,PM*,A2IV/V,3.6,2.0,4.82,
HIP 82363,* eta Ara,252.44648454732084,-59.041379347122216,38.99,-26.095,10.6993,0.1289,*,K5III,9.0,0.14,3.744,
HIP 12093,* nu. Cet,38.968641873225,5.593240000491665,-27.585,-22.205,8.0904,0.2646,SB*,G8III,3.86,1.36,4.871,
HIP 77634,* chi Lup,237.73977226340247,-33.627146762641395,-16.008,-40.245,15.9039,0.3383,SB*,B9III,-16.3,4.1,3.946,
HIP 51438,* K Car,157.58386570032584,-71.99279386325306,27.896,-30.148,11.7934,0.1025,*,A1V,6.63,0.12,4.71,
HIP 17304,* del For,55.5620939168,-31.93836227528,4.815,13.836,3.8528,0.0816,Pu*,B5III,26.0,7.4,4.973,
HIP 16341,* v Eri,52.65440965782083,-5.075147980387778,14.637,6.567,7.8031,0.1496,*,B9III,15.0,4.2,4.725,
HIP 112623,* eps Gru,342.13874192297,-51.31686481202,107.195,-62.575,25.7902,0.2352,SB*,A2IVn,-0.4,2.1,3.466,
HIP 38835,* j Pup,119.21475968534752,-22.88011162663028,-27.018,4.465,5.6806,0.1279,*,F7II,15.18,0.18,4.184,
HIP 82020,HD 151613,251.32442288184,56.78189999046,-10.135,49.321,37.3269,0.7026,SB*,F2V,-3.6,5.0,4.837,
HIP 82080,* eps UMi,251.49268168439,82.03725828429,18.925,2.423,9.8637,0.1431,RS*,G5III,-10.57,0.4,4.212,
HIP 13244,* nu. Hyi,42.61858164667,-75.06694825974,-33.506,-26.239,9.457,0.075,*,K3III,3.11,0.1,4.742,
HIP 78323,HD 143009,239.87611090589496,-41.74443835432055,-37.46,-17.309,8.4851,0.0896,*,K0II/III,-27.0,2.0,4.984,
HIP 34481,* gam02 Vol,107.18694039829,-70.4989304021,23.62,108.653,24.4775,0.113,PM*,K0III,2.8,0.7,3.746,
HIP 72370,* alf Aps,221.96546289704744,-79.04475355458166,-5.133,-16.299,6.5509,0.1133,*,K3IIICN0.5,-0.1,0.7,3.798,
HIP 99655,*  33 Cyg,303.3494419308303,56.567723135216944,61.754,81.428,21.359,0.1279,PM*,A3IV-Vn,-18.0,4.1,4.271,
HIP 97938,* ksi Aql,298.5620063246,8.461454288359999,101.694,-81.141,17.5183,0.1006,**,G9.5IIIb,-41.66,0.14,4.707,NAME Libertas
HIP 70574,* tau01 Lup,216.53426845332456,-45.22142330089167,-13.638,-14.467,3.9564,0.2397,bC*,B2IV,-215.0,2.0,4.553,
HIP 44191,* w Vel,135.02254062248747,-41.25360734067554,-41.809,51.476,15.146,0.1273,SB*,G8/K1III+A,-0.41,3.95,4.446,
HIP 26777,* 126 Tau,85.32382364958335,16.534145916388887,3.5,-15.47,5.13,0.81,**,B3IV,21.9,0.9,4.836,
HIP 80582,* eps Nor,246.79600671349996,-47.5547936494661,-12.049,-20.278,5.239,0.1514,SB*,B2V,-12.5,2.7,4.521,
HIP 24822,* n Tau,79.81919240385,22.096505949550007,11.173,-75.077,14.0108,0.0995,PM*,G8III,18.4173,0.0269,4.948,
HIP 53824,* c Leo,165.18667509734,6.1014452203,-52.013,-23.524,21.4498,0.0911,PM*,A5III,-6.61,0.23,4.977,
HIP 111954,* eps PsA,340.16395106839,-27.04361529214,21.839,-1.588,5.9219,0.2931,Be*,B7III,1.1,2.8,4.177,
HIP 55687,* eps Crt,171.15246338381,-10.85932652882,-25.154,24.689,8.178,0.1653,*,K4III,2.0,0.6,4.802,
HIP 118209,*  27 Psc,359.66821392912914,-3.5559698068669445,-55.09,-71.135,13.2633,0.1331,PM*,G8III,-0.2,0.07,4.886,
HIP 34752,*  63 Aur,107.91386052498,39.32055033848,45.314,2.986,7.6144,0.2158,*,K4III,-27.89,0.02,4.886,
HIP 41312,* bet Vol,126.43414610922872,-66.13688790317111,-35.049,-151.988,30.2128,0.1059,PM*,K2III,27.4,0.7,3.759,
HIP 21402,*  88 Tau,68.91360921293,10.16075323472,47.937,-31.407,19.5061,0.8276,SB*,kA4hA6mA7,23.97,0.18,4.25,
HIP 43937,* b01 Car,134.24340492379,-59.229337619,-8.651,9.224,5.1705,0.0795,bC*,B2V,26.8,2.0,4.895,
HIP 32855,HD  50235,102.71813176625,-34.3673183535,3.452,1.129,3.637,0.0701,*,K2/3III,31.72,0.13,4.989,
HIP 101773,* rho Pav,309.39713532375794,-61.529921140199725,59.282,-72.196,16.0565,0.1104,dS*,Fm_dD,10.29,0.26,4.849,
HIP 83153,* eps01 Ara,254.8960338187821,-53.16043786885306,1.015,21.455,8.852,0.1517,*,K3III,23.85,0.03,4.05,
HIP 52085,* phi Hya,159.64561530687,-16.87656518643,-95.499,25.027,12.4255,0.228,SB*,G8IIIb,16.58,0.67,4.903,
HIP 9153,* lam Ari,29.48215308839333,23.59606278292805,-92.295,-13.207,24.7748,0.2189,PM*,F0V,-3.11,0.24,4.766,
HIP 36425,*   6 CMi,112.44908972974332,12.006563320020556,0.622,-19.161,5.5409,0.1242,*,K1III,-16.31,0.13,4.531,
HIP 30093,HD  44131,94.99831543806752,-2.944493558354723,-5.768,1.791,6.5282,0.1498,*,K5III,48.6,0.1,4.899,
HIP 43103,* iot Cnc,131.67425181855,28.759893136039995,-22.07,-43.699,9.4124,0.1621,PM*,G8IIIaBa0.2,15.74,0.13,4.018,
HIP 82545,* mu.02 Sco,253.0839388325,-38.017534955277775,-12.114,-22.57,5.6632,0.275,bC?,B2IV,1.3,0.8,3.542,
HIP 90135,* zet Sct,275.91491107595,-8.93448656463,48.894,54.53,17.8678,0.215,SB*,G9-IIIbFe-0.5,-5.02,0.02,4.664,
HIP 93148,* lam Tel,284.61570356773376,-52.93862749758056,13.365,-8.805,6.6117,0.1718,*,B9.5IV/V,-2.0,4.2,4.838,
HIP 38455,* b Pup,118.16102873591504,-38.86281460759139,-8.938,3.892,4.1369,0.1689,SB*,B2V,29.5,7.4,4.474,
HIP 99824,HD 192685,303.81623356562915,25.591961911578053,7.086,-5.432,5.6918,0.2319,**,B3V,-7.0,1.7,4.75,
HIP 52502,HD  93194,161.02875518967625,-63.96107482499694,-14.687,10.632,6.8192,0.144,*,B3/5Vn,25.5,2.0,4.789,
HIP 27750,*  56 Ori,88.11016073755,1.85513786428,-6.89,-7.973,2.5424,0.1169,*,K2-IIb,11.27,0.14,4.75,
HIP 22667,* omi Ori,73.13317666869,14.25064208505,1.422,-54.863,5.8125,0.2035,S*,M3SIII,-8.4,0.23,4.721,
HIP 18907,* nu. Tau,60.78907977626709,5.989300702002499,5.192,-3.873,26.4293,0.2813,*,A0.5Va,-3.58,0.58,3.883,
HIP 89112,* eps Tel,272.80733845863,-45.95441177376,-18.837,-38.102,8.0405,0.321,*,K0III,-22.17,1.1,4.508,
HIP 30060,*   2 Lyn,94.90571929955,59.010981002848894,-4.644,24.666,20.4686,0.8033,EB*,A2Vs,-1.55,0.67,4.434,
HIP 38538,* phi Gem,118.37420066092,26.765781406390005,-27.843,-30.555,18.038,0.2764,*,A5IV,8.0,2.0,4.963,
HIP 72683,* omi Lup,222.90959537708332,-43.575360151666665,-25.2,-27.13,8.07,0.59,**,B5IV,7.3,0.74,4.313,
HIP 46771,* ksi Leo,142.98642072335,11.299821799159998,-101.446,-82.543,14.2602,0.1106,PM*,G9.5III,35.83,0.15,4.963,
HIP 88886,* 102 Her,272.1895496947258,20.81455682891472,-2.073,-6.513,2.8036,0.1463,*,B2IV,-14.9,0.6,4.347,
HIP 65639,*  69 Vir,201.86318348636,-15.97357933994,-121.566,20.435,12.0127,0.1197,PM*,K0III-IIIbCN1.5CH0.5,-12.5119,0.005011,4.75,
HIP 83613,*  60 Her,256.34454343007,12.74082649393,49.982,-11.622,23.6844,0.1124,PM*,A3V,-4.2,2.0,4.871,
HIP 113116,HD 217382,343.60404479826,84.34617533776,98.346,24.049,8.7418,0.0818,PM*,K4III,2.55,0.2,4.684,
HIP 86170,* Q Sco,264.13689643142993,-38.63524773571,-16.762,-218.275,20.6922,0.2161,PM*,G8/K0III/IV,-48.14,0.65,4.267,
HIP 28910,* tet Lep,91.53884947064,-14.93525538716,-17.005,13.152,19.4991,0.117,*,A0V,28.03,0.55,4.663,
HIP 38827,* chi Car,119.19466705582,-52.98234546298,-31.368,23.452,5.6857,0.4961,bC*,B3IV,19.4,2.0,3.431,
HIP 81304,* H Sco,249.09363126313715,-35.25533141158,15.17,10.622,10.3453,0.1762,*,K5III,-2.1,0.7,4.156,
HIP 5586,* tau Psc,17.915071527890007,30.08963793472,73.384,-26.707,18.9653,0.1506,PM*,K0.5IIIb,29.19,0.16,4.511,
HIP 42483,* zet Pyx,129.92697514366,-29.561084594019995,-24.751,-91.427,13.863,0.0685,PM*,G6IIIbCN-0.5,-29.39,0.14,4.872,
HIP 76440,* eps TrA,234.1800951798441,-66.31703762546667,24.318,-55.216,15.1994,0.1004,PM*,K1/2III,-14.07,0.13,4.104,
HIP 88866,* pi. Pav,272.1450665774567,-63.668561979886384,19.021,-191.101,24.3617,0.1346,PM*,kA4hF0mF2III,-11.31,0.12,4.328,
HIP 78918,* tet Lup,241.64809992840003,-36.80227052962,-18.145,-32.242,7.3685,0.2536,Pu*,B2.5Vn,15.2,2.0,4.201,
HIP 76008,* tet UMi,232.85380670972,77.34935996109,-44.146,8.051,4.0798,0.1432,*,K5-IIICN0.5,-25.49,0.32,4.982,
HIP 25473,* psi02 Ori,81.70928884671,3.0956728206000004,1.031,-1.019,2.9943,0.1533,bC*,B2IV,12.0,2.0,4.611,
HIP 112917,*  15 Lac,343.00847439764,43.31241718256,109.428,23.678,9.3012,0.0998,PM*,M1III,-19.21,0.2,4.938,
HIP 80181,* ksi CrB,245.52426610955,30.8919959578,-97.373,107.313,17.192,0.0821,**,G9IIIFe-0.5,-14.5,0.1,4.849,
HIP 86929,* eta Pav,266.43328165493534,-64.72387146468638,-10.483,-56.54,8.8653,0.133,PM*,K2II,-7.6,0.7,3.581,
HIP 112203,* rho Gru,340.87490106366994,-41.41434552536389,9.59,-93.616,13.4158,0.1111,PM*,K0III,30.73,0.12,4.835,
HIP 74824,* bet Cir,229.37853938357503,-58.80120701859055,-97.182,-136.055,33.8205,0.2515,PM*,A3Va,9.6,2.0,4.057,
HIP 36942,* Q Car,113.91550959642,-52.53383586569,22.335,-11.593,7.8078,0.0884,*,K3III,62.0,2.0,4.92,
HIP 6193,* ups Psc,19.86664022127417,27.26405865523361,25.242,-11.413,10.1502,0.1619,*,A3V,6.11,0.23,4.748,
HIP 78639,* eta Nor,240.8037395438433,-49.22969591545055,41.862,9.996,13.9563,0.1311,*,G8III,0.69,0.12,4.643,
HIP 12486,* iot Eri,40.166811874223335,-39.85537652502445,135.601,-27.235,22.2853,0.109,PM*,K0IIIb,-8.13,0.12,4.116,
HIP 78914,* del Nor,241.62271525201,-45.17328002381,-18.44,41.784,31.0627,0.2594,*,kA3hA7mF0III:,-15.5,2.0,4.713,
HIP 51808,HD  91190,158.77287640462,75.71290185511,-20.219,1.482,13.0453,0.1053,*,G8III-IIIb,16.352699,0.006697,4.853,
HIP 9598,*  50 Cas,30.858785166533742,72.42129411554222,-43.842,22.548,20.8391,0.1908,*,A2V,-18.2,0.9,3.938,
HIP 105140,* eps Mic,319.484525485715,-32.17254768084916,53.925,-24.129,19.2981,0.2671,PM*,A0V,-1.58,0.3,4.708,
HIP 70090,* psi Cen,215.13930164992,-37.88529206459917,-64.694,-11.285,13.2026,0.2711,PM*,A0IV,-2.42,6.27,4.034,
HIP 17313,* o Per,55.59435804525584,33.965026028095004,3.048,-4.767,2.7034,0.1327,*,B0.5V,22.0,1.5,4.972,
HIP 98761,HD 189831,300.88944426035,-37.94068496055001,62.845,-85.958,8.1867,0.1421,PM*,K4III,-38.3,2.0,4.764,
HIP 6670,*  46 Cet,21.4051643485,-14.598785158179998,38.357,-18.188,11.3726,0.2785,*,K2+III-IIIbCN0.5,-25.25,0.35,4.907,
HIP 78554,* pi. Ser,240.57371451623,22.80445253994,4.5,23.359,18.695,0.0973,*,A3V,-37.21,0.26,4.817,
HIP 3801,* nu. Cas,12.208422895640002,50.96816512721001,29.453,-8.152,9.1537,0.2122,*,B9III,9.0,4.2,4.891,
HIP 30419,* eps Mon A,95.94202257163,4.59288236137,-15.127,7.701,24.0777,0.2691,*,A8V(n),12.4,0.92,4.398,
HIP 42726,HD  74560,130.60577751422,-53.11398427158306,-24.545,23.532,6.6507,0.093,SB*,B3IV,10.411,0.149,4.815,
HIP 42568,* d Car,130.15428340004624,-59.76100474516722,-6.177,5.182,1.8023,0.1615,Pu*,B2III,12.9,0.7,4.313,
HIP 64238,* tet Vir,197.4874539107,-5.53900406522,-35.252,-33.302,11.1834,0.411,**,A1IVs,-3.353,0.0004,4.397,
HIP 47006,*  26 UMa,143.70596174273416,52.05147921795417,-66.851,-36.359,12.3906,0.1107,PM*,A0Vn,22.2,1.1,4.463,
HIP 71762,* pi.01 Boo,220.18149546562,16.41832665586,13.922,15.566,10.3357,0.1199,*,B9IIIpHgMnSi,2.31,0.26,4.893,
HIP 52736,HD  93607,161.71341242856496,-64.38347348587473,-18.59,9.832,6.6468,0.0739,*,B4V,12.0,1.0,4.83,
HIP 99255,* kap Cep,302.22228643703,77.71142098602,11.228,24.615,10.1788,0.0958,*,B9III,-35.2,0.5,4.4,
HIP 8068,* phi Per,25.915158204820003,50.68873142361056,24.713,-13.938,5.4048,0.1969,Be*,B1.5V:e-shell,0.8,0.9,4.06,
HIP 7588,* alf Eri,24.428522833333336,-57.236752805555554,87.0,-38.24,23.39,0.57,Be*,B6Vpe,8.47,2.16,0.46,NAME Achernar
HIP 20711,* ups Tau,66.576929680205,22.81358040320972,107.95,-46.119,21.7486,0.1673,dS*,A8Vn,32.2,1.1,4.282,
HIP 20713,*  71 Tau,66.58654508539,15.61830113545,87.435,-20.978,21.3958,0.2511,dS*,F0V,38.3,5.0,4.48,
HIP 20635,* kap01 Tau,66.34235197098376,22.29387108502889,104.355,-44.436,20.9119,0.1571,PM*,A7IV-V,37.3,1.0,4.201,
HIP 20648,* del03 Tau,66.37243632776791,17.927906511884448,107.316,-31.0,21.0865,0.1381,a2*,A2IV-Vs,39.418,0.0011,4.298,
HIP 21683,* sig02 Tau,69.818759146975,15.917975305087776,81.926,-20.195,18.2308,0.1946,PM*,A5Vn,39.81,0.4,4.665,
HIP 23497,* iot Tau,75.77394385053,21.589961196090005,67.391,-40.958,18.3851,0.1772,**,A7V,41.64,0.22,4.615,
HIP 54204,* chi01 Hya,166.33292728684,-27.293624097650003,-187.524,-3.099,22.5314,0.669,**,F3IV/V,19.1,1.6,4.912,
HIP 84893,* ksi Oph,260.251560504735,-21.112936391930837,265.543,-202.584,57.082,0.1851,PM*,F2V,-8.93,0.3,4.387,
HIP 35350,* lam Gem,109.52324549807,16.54038599479,-46.157,-36.007,32.6068,0.2062,PM*,A4IV,-15.34,0.43,3.559,
HIP 112948,* gam PsA,343.13137565518,-32.87546048931001,-30.953,-33.89,14.634,0.8194,*,A0VpSrCrEu,16.5,2.0,4.51,
HIP 75501,* k Lup,231.33422109391,-38.7336097338,-44.781,-16.941,17.8315,0.2939,*,A0V,-3.0,2.0,4.6,
HIP 76297,* gam Lup,233.78520144771352,-41.16675686900692,-15.62,-25.43,7.75,0.5,**,B2IV,2.3,5.0,2.765,
HIP 86486,* lam Ara,265.09927324399,-49.41558312680999,103.685,-175.956,47.7045,0.1368,PM*,F4V,4.54,0.21,4.77,
HIP 76829,* g Lup,235.29740336214545,-44.66120602675139,-169.106,-266.391,57.4759,0.1312,PM*,F4V,-7.08,0.03,4.633,
HIP 75206,* nu.01 Lup,230.5344611681,-47.9277925469,-141.535,-133.142,28.5512,0.0818,PM*,F6III-IV,-11.36,0.15,5.0,
HIP 84969,* zet Aps,260.49782373427,-67.77066898815,-37.437,-7.925,11.1175,0.1047,*,K2-III,11.36,0.26,4.78,
HIP 93015,* kap Pav,284.23762080635,-67.23349478091,-8.186,16.042,5.2451,0.1221,WV*,G5Iab/b,39.28,2.36,4.4,
HIP 108870,* eps Ind,330.8402234423433,-56.785978554365,3966.661,-2536.192,274.8431,0.0956,PM*,K5V,-40.035,0.0002,4.69,
HIP 80686,* zet TrA,247.11725943877,-70.08439580831,200.742,109.341,82.8699,0.1627,**,F9V,7.74,1.43,4.899,
HIP 81852,* bet Aps,250.76941073843165,-77.51743314838694,-281.986,-354.837,20.9535,0.1597,PM*,K0III,-30.02,0.16,4.24,
HIP 57439,HD 102350,176.6284285025679,-61.17839961195416,-22.156,-16.815,7.9894,0.1123,Ce*,G5Ib/II,-2.64,0.16,4.1,
HIP 2487,* bet02 Tuc,7.889259602566249,-62.96559275413723,105.607,-48.057,19.5923,0.9674,**,A3IV,9.8,0.9,4.514,
HIP 2472,* lam01 Phe,7.854087689519999,-48.80351425326,140.561,19.647,18.4705,0.1326,PM*,A1Va,4.64,3.52,4.77,
HIP 52102,* t02 Car,159.68748437816,-59.18299575014,-14.799,0.626,2.3038,0.1093,*,K4/5(III),10.24,0.19,4.87,
HIP 51523,* Y Vel,157.84092029716916,-53.71548360761639,-419.935,209.671,45.3276,0.0662,PM*,F9VFe-0.8CH-0.7,21.37,0.2,4.89,
HIP 16245,* kap Ret,52.34448925269125,-62.937528939337504,382.538,373.589,45.9103,0.0934,PM*,F3IV/V,13.33,0.2,4.7,
HIP 45080,* a Car,137.74202206644335,-58.966900555078894,-13.688,13.587,7.9481,0.237,SB*,B2IV-V,23.3,0.9,3.4,
HIP 43783,* c Car,133.76186707720834,-60.644609514066666,-27.572,38.513,11.1941,0.2769,PM*,B8II-III,22.66,0.47,3.8,
HIP 39903,* B Car,122.25265382019748,-61.30237386073695,-145.711,-301.18,36.2472,0.9954,SB*,F6VFe-0.8CH-0.4,23.12,0.62,4.742,
HIP 27890,*  36 Dor,88.52522743824083,-63.08978028735111,148.129,550.143,36.5981,0.0924,PM*,K2III-IV,26.33,0.14,4.66,
HIP 42536,* omi Vel,130.0733305508675,-52.9219098955225,-31.202,21.388,7.0823,0.3409,Pu*,B3/5(V),17.3,0.74,3.63,
HIP 19893,* gam Dor,64.00661092702,-51.48664797621,100.502,184.18,48.9494,0.1689,gD*,F1V,25.25,0.63,4.2,
HIP 12413,* s Eri,39.9498970861,-42.89181086204,118.8,-1.521,22.5636,0.5342,SB*,A1Vb,18.0,4.2,4.75,
HIP 32768,* tau Pup,102.48403810537876,-50.61453869751139,32.618,-69.566,18.7577,0.3475,SB*,K1III,34.4,0.3,2.93,NAME Altaleban
HIP 32768,* tau Pup,102.48403810537876,-50.61453869751139,32.618,-69.566,18.7577,0.3475,SB*,K1III,34.4,0.3,2.93,NAME Taleban
HIP 31407,* N Car,98.7440832478354,-52.975609280170005,-7.537,10.643,1.9235,0.0926,*,A0II,21.352,0.223,4.4,
HIP 96052,*   8 Cyg,292.9430076608333,34.452968734166674,1.16,-3.47,3.79,0.16,Pu*,B3IV,-21.2,0.1,4.72,
HIP 84573,* u Her,259.33153256206,33.10010232779,-4.298,-5.621,3.4356,0.1164,SB*,B2V,-21.0,0.9,4.8,
HIP 102532,* gam02 Del,311.66458259985995,16.124293954090003,-30.476,-197.504,28.1359,0.1445,PM*,K1IV,-6.17,0.68,4.25,
HIP 82673,* iot Oph,253.50196471632205,10.165361384452224,-54.322,-34.908,13.187,0.1377,PM*,B8V,-14.91,0.47,4.38,
HIP 92951,* tet02 Ser,284.06100425853,4.202127620450001,50.044,28.363,24.531,0.1083,PM*,A5Vn,-55.0,0.9,4.98,
HIP 80883,* lam Oph,247.72842974605487,1.9839224782032372,-30.98,-73.42,18.84,0.55,**,A1IV,-16.0,1.5,3.9,NAME Marfik
HIP 91726,* del Sct,280.56844541004,-9.05255247835,7.3,1.212,16.1899,0.1157,dS*,F2II-III,-42.83,1.21,4.71,
HIP 89153,*   1 Sgr,272.93055316182,-23.701231598440007,9.905,-32.048,12.2588,0.1314,*,K0III,5.71,0.2,4.98,
HIP 98066,* ome Sgr,298.95984395829544,-26.29935924974028,197.84,46.606,42.7159,0.5538,SB*,G5IV,-21.0,0.9,4.7,
HIP 77840,*   2 Sco,238.4029950019257,-25.327141311417428,-15.12,-25.18,6.49,0.51,**,B2.5Vn,-9.3,1.6,4.59,
HIP 98842,HD 190056,301.08163754482,-32.05629631122,47.014,-14.643,9.3767,0.1791,*,K1III/IV,-11.7,0.1,4.99,
HIP 85696,* ups Sco,262.6909880116666,-37.295813475277775,-2.37,-30.09,5.66,0.18,*,B2IV,8.0,2.9,2.65,NAME Lesath
HIP 85927,* lam Sco,263.40216718438023,-37.10382355111976,-8.53,-30.8,5.71,0.75,bC*,B2IV+DA7.9,-3.0,2.8,1.63,NAME Shaula
HIP 82514,* mu.01 Sco,252.96761814529,-38.04739946400001,-10.451,-18.315,1.8732,0.7355,Be*,B1V+B,-7.6,3.9,2.98,
HIP 82729,* zet02 Sco,253.645854299862,-42.36131583630056,-126.721,-228.837,24.2353,0.1985,PM*,K3III,-18.7,0.06,3.62,
HIP 67786,* h Cen,208.30224287385,-31.9276195534,-10.428,-10.71,4.8225,0.1539,SB*,B5IVp,5.2,2.0,4.73,
HIP 59199,* alf Crv,182.10340531836871,-24.728875596671116,96.976,-40.023,66.7696,0.1804,PM*,F1V,2.8,0.3,4.01,NAME Alchiba
HIP 55266,*  55 UMa,169.78285880943,38.18559331537,-47.378,-75.708,16.0516,0.2923,SB*,A2V,-3.0,2.0,4.8,
HIP 53417,*  54 Leo,163.90331907809252,24.749717296514444,-80.03,-15.36,11.37,0.61,**,A1,5.4,2.7,4.32,
HIP 49641,* alf Sex,151.98451569501,-0.37167036849,-13.06,-9.669,7.6582,0.3736,*,A0III,6.47,0.26,4.49,
HIP 48559,HD  85859,148.55132004203,-25.93233004342,-179.867,54.676,13.9225,0.3982,PM*,K2+IIICN0.5,50.5,0.9,4.88,
HIP 47592,HD  84117,145.5600675122075,-23.91556723434056,-399.497,262.319,66.8827,0.1123,PM*,F9V,34.98,0.2,4.94,
HIP 46371,* G Hya,141.82671876496,-22.34372708955,178.235,-178.053,18.5521,0.6426,PM*,K2+IIIb,29.05,0.28,4.69,
HIP 46952,*  10 LMi,143.55575768679,36.39755806204,6.989,-22.729,17.0738,0.1341,RS*,G7.5IIIb,-11.94,0.08,4.6,
HIP 46509,* tau01 Hya,142.28721402546,-2.76893945431,116.374,-31.265,54.9187,0.4523,SB*,F5V,10.484,0.19,4.6,
HIP 12387,* del Cet,39.87065353077333,0.3285086653699999,13.074,-2.702,5.1312,0.2881,bC*,B2IV,13.0,0.9,4.07,
HIP 110960,* zet Aqr,337.2079451972492,-0.019942847221622,182.92,50.36,35.5,1.26,**,F2V++F2.5IV-V,25.3,0.5,3.65,
HIP 112211,* g Aqr,340.89680519415367,-18.83037508142056,-32.523,-28.21,7.9362,0.2657,*,K3III,21.7,0.7,4.69,
HIP 9061,*  56 Cet,29.16751091884,-22.5267846855,60.374,-24.635,7.329,0.1264,PM*,K3III,27.38,0.8,4.85,
HIP 114119,* c01 Aqr,346.6701988318,-23.74299001927,61.661,-34.184,17.2892,0.6426,**,G6IIIb,15.2,0.9,4.47,
HIP 109422,* tau PsA,332.53658414455214,-32.54840841508611,428.832,13.475,54.1773,0.094,PM*,F6V,-15.902,0.0005,4.92,
HIP 43825,* del Pyx,133.88153007049,-27.68184821239,82.731,-101.976,14.0808,0.2984,PM*,A3IV,5.4,0.8,4.89,
HIP 114131,* tet Gru,346.71971026132354,-43.52035714808552,-47.17,-13.49,24.73,0.45,**,kF3VhF5mF5(II-III),9.6,0.9,4.332,
HIP 34769,* del Mon,107.96608530415293,-0.4927671698652778,-1.038,5.412,7.8768,0.2854,*,A0IV,15.0,4.1,4.15,
HIP 31416,* ksi02 CMa,98.76411480246,-22.96479541669,16.316,16.885,8.0342,0.2216,*,A0III,22.11,0.6,4.5,
HIP 26736,HD  37756,85.21131486296083,-1.128787523605,-1.523,-0.831,2.6349,0.1107,SB*,B3V,26.1,2.0,4.95,
HIP 25737,*  31 Ori,82.43325837302,-1.09223842622,0.754,-25.459,6.517,0.1389,*,K4III,6.02,0.15,4.71,
HIP 24927,HD  34968,80.11214492073,-21.23976350005,17.322,-8.57,7.8223,0.1122,Pu*,A0V,30.9,0.5,4.729,
HIP 24674,* tau Ori,79.40162639920332,-6.844407440375556,-17.727,-9.612,6.0147,0.3361,*,B6III,20.1,2.0,3.59,
HIP 22701,* ome Eri,73.22362244212168,-5.452696320709445,-18.725,25.159,14.9354,0.125,SB*,A9IVn,5.18,0.28,4.4,
HIP 22109,* mu. Eri,71.37563095050251,-3.2546598112747223,15.08,-12.764,5.8125,0.2697,SB*,B5IV,23.3,4.1,4.0,
HIP 17651,* tau06 Eri,56.71203049437417,-23.249722802974723,-159.92,-529.646,56.2281,0.1393,PM*,F5IV-V,7.19,0.29,4.2,
HIP 63503,*  78 UMa,195.18208122536515,56.366336161736,107.94,2.05,39.3,0.38,**,F2V,-9.8,0.9,4.93,
HIP 45038,* sig02 UMa,137.59810822843832,67.13401783939729,13.13,-90.93,49.07,0.37,**,F7V,-2.98,0.09,4.8,
HIP 82321,*  52 Her,252.3092425568932,45.98332279092482,22.57,-51.35,18.1,0.34,a2*,A1VpSiSrCr,-1.6,0.5,4.823,
HIP 92689,HD 175535,283.30646246503,50.70822056539,-4.442,-21.985,11.1969,0.4964,SB*,G7IIIaFe-1,8.07,1.23,4.92,
HIP 16147,HD  21278,52.01279483428,49.06286827886,22.754,-25.649,5.6775,0.1248,SB*,B5V,1.2,0.7,4.97,
HIP 107136,* pi.01 Cyg,325.5235860829083,51.18962768180972,4.934,-3.583,2.2726,0.1781,SB*,B3III,-8.2,10.0,4.66,NAME Azelfafage
HIP 107533,* pi.02 Cyg,326.69837408038626,49.30957062792445,5.478,-3.121,2.2801,0.1353,SB*,B2.5III,-12.3,2.0,4.18,
HIP 117073,*  78 Peg,355.99785532465,29.361455596400003,70.44,-41.07,14.2913,0.1028,PM*,G8IIIb,-8.44,0.13,4.96,
HIP 97433,* eps Dra,297.04312691249,70.26793029824,79.486,40.041,21.3219,0.1256,PM*,G7IIIbFe-1,3.12,0.18,3.91,NAME Tyl
HIP 24327,* kap Lep,78.30782095595,-12.94129245532,-12.414,-1.352,6.9828,0.1877,Pu*,B7V,20.8,1.0,4.44,
HIP 37173,* m Pup,114.57519106767832,-25.36480577034306,-2.344,-6.468,4.8542,0.1382,Pu*,B8III,0.388,0.221,4.67,
HIP 54182,* chi Leo,166.25428253551706,7.336006702587223,-345.034,-46.986,34.6007,0.2872,PM*,F2III,6.95705,1.1222,4.62,
HIP 55705,* gam Crt,171.2205150667429,-17.684011879005833,-96.811,3.65,37.7065,0.1972,PM*,A7V(n),0.58,0.2,4.06,
HIP 70753,* l Hya,217.0434467762533,-29.49163799299278,-23.446,-24.638,7.5222,0.118,**,B7/8V,5.4,3.8,4.97,
